ad_id,text,price_score,trust_score,urgency_score,actual_ctr,actual_cvr
367,Ad copy 367 with scores P:0.45 T:0.96 U:0.31,0.45205291483508125,0.9625361772623,0.30821609122532356,0.056335524566839115,0.14554150312572378
368,Ad copy 368 with scores P:0.63 T:0.95 U:0.29,0.6298353075990103,0.9477546043915939,0.2856348875673975,0.06789402637685557,0.17001166480558283
369,Ad copy 369 with scores P:0.76 T:0.60 U:0.01,0.764849246974618,0.5982108973998935,0.009879894402983314,0.06489571883456119,0.15166362816738585
370,Ad copy 370 with scores P:0.88 T:0.01 U:0.62,0.8828432240987583,0.005114929083828601,0.6221464858711311,0.05141339657707526,0.18518620833432997
371,Ad copy 371 with scores P:0.13 T:0.20 U:0.41,0.1344096783820541,0.19918987762333495,0.4147468228460577,0.03396779430214045,0.08903804497407648
372,Ad copy 372 with scores P:0.87 T:0.60 U:0.35,0.8673536601001492,0.6017088104448719,0.3521310771060431,0.05667176863968333,0.187146246599252
373,Ad copy 373 with scores P:0.05 T:0.21 U:0.04,0.049166786468059165,0.21384556350327721,0.04467911010801795,0.027096998377211582,0.08462470447207096
374,Ad copy 374 with scores P:0.00 T:0.10 U:0.26,0.004831765982060365,0.10266744766791291,0.2625148273806608,0.030551562568925193,0.06479792228780872
375,Ad copy 375 with scores P:0.17 T:0.69 U:0.34,0.16521481082616485,0.6858556499056008,0.337143697426214,0.049966193390972136,0.1044361752861385
376,Ad copy 376 with scores P:0.81 T:0.53 U:0.58,0.809932332299337,0.530512898369801,0.5785319642251713,0.0561628993337327,0.18609290222903802
377,Ad copy 377 with scores P:0.11 T:0.08 U:0.12,0.11278371129991038,0.07830869703477439,0.12444308867539311,0.02793597473677589,0.07544219516537047
378,Ad copy 378 with scores P:0.19 T:0.03 U:0.44,0.19379720004884615,0.028614330197866633,0.4357475378362812,0.032988693619755344,0.08446870966225811
379,Ad copy 379 with scores P:0.93 T:0.90 U:0.61,0.9253485939043365,0.9010179603204638,0.6093943747770203,0.05962373325844775,0.2026032467092905
380,Ad copy 380 with scores P:0.14 T:0.75 U:0.67,0.1415544521208536,0.7459598191054422,0.6686143564691516,0.04287795299372306,0.11982605776010158
381,Ad copy 381 with scores P:0.13 T:0.18 U:0.41,0.12755704973197213,0.18054597594474542,0.4101014517631433,0.03484673873912838,0.08196598119161602
382,Ad copy 382 with scores P:0.37 T:0.12 U:0.17,0.3696704638754038,0.11653744535840693,0.17363990301374987,0.041321350555541064,0.10904526542899881
383,Ad copy 383 with scores P:0.58 T:0.29 U:0.84,0.5843419365423312,0.28718821691149177,0.840133582552303,0.04643596181086091,0.15341372571856837
384,Ad copy 384 with scores P:0.08 T:0.28 U:0.61,0.08215391666750749,0.2836445694953694,0.614288173396458,0.02743178249538625,0.10267370363147046
385,Ad copy 385 with scores P:0.68 T:0.06 U:0.26,0.6794176603149006,0.059691222819903356,0.2580173668367731,0.0462390288617933,0.12444983681735024
386,Ad copy 386 with scores P:0.69 T:0.35 U:0.66,0.6934893743654517,0.3546790409642645,0.6584453446465156,0.061739875212206106,0.13947941687486703
387,Ad copy 387 with scores P:0.03 T:0.40 U:0.34,0.029190653397750288,0.39710276245795495,0.3384120780439013,0.03138440206486742,0.07634424797064214
388,Ad copy 388 with scores P:0.82 T:0.85 U:0.16,0.8179422579424518,0.84669142878706,0.16483602265387332,0.06663334631174722,0.17992345137270113
389,Ad copy 389 with scores P:0.26 T:0.74 U:0.97,0.26342357631051283,0.7403610225331868,0.9740935281989223,0.053592676855712854,0.15424887424871772
390,Ad copy 390 with scores P:0.87 T:0.38 U:0.31,0.8681337332335751,0.37719129830791076,0.3095994713074688,0.05583337467581965,0.16319882702199126
391,Ad copy 391 with scores P:0.03 T:0.35 U:0.73,0.02632629682480625,0.3482029891835554,0.7301270501205965,0.035722068314556335,0.10746843395163587
392,Ad copy 392 with scores P:0.04 T:0.17 U:0.50,0.040681344349415505,0.1701277669094441,0.5031889457572115,0.035776988955043595,0.05764338959238846
393,Ad copy 393 with scores P:0.29 T:0.89 U:0.75,0.2881315284518511,0.8946015151795437,0.7512644351690211,0.04895974233934565,0.1388621327706021
394,Ad copy 394 with scores P:0.50 T:0.68 U:0.99,0.4979392850674501,0.684560214700192,0.9852590216207859,0.057877988728376156,0.1661400631796636
395,Ad copy 395 with scores P:0.46 T:0.78 U:0.37,0.46372300930373245,0.7760929447327041,0.36988343109024613,0.05182810295145517,0.1498537679831537
396,Ad copy 396 with scores P:0.69 T:0.71 U:0.44,0.6867326859909864,0.7075859589998277,0.44201066905204267,0.06578878863657871,0.1599893908362978
397,Ad copy 397 with scores P:0.96 T:0.37 U:0.50,0.9608819452563816,0.3739633872931104,0.49847446582682253,0.06283650800628417,0.17881203573156604
398,Ad copy 398 with scores P:0.33 T:0.39 U:0.02,0.32743851499650645,0.3877459629941352,0.023078154060240386,0.04227174293708799,0.10114318646814983
399,Ad copy 399 with scores P:0.62 T:0.62 U:0.50,0.6161988410432326,0.6162495976544459,0.5030978032547222,0.05968009736567355,0.15429508395400132
400,Ad copy 400 with scores P:0.47 T:0.70 U:0.50,0.4689063214814734,0.7010647795232412,0.5024817261816671,0.061675877427302364,0.15726512132037423
401,Ad copy 401 with scores P:1.00 T:0.60 U:0.32,0.9978107663582843,0.5980343430507432,0.3197274138485169,0.06393410945049721,0.18901347890355713
402,Ad copy 402 with scores P:0.45 T:0.19 U:0.01,0.45177224426099816,0.189630381574594,0.013429641974958106,0.03300934078228468,0.11999613088233133
403,Ad copy 403 with scores P:0.01 T:0.06 U:0.16,0.012330210817594778,0.06425971784554552,0.1643645789900302,0.02197308169003467,0.06452452303413375
404,Ad copy 404 with scores P:0.30 T:0.41 U:0.18,0.2979774616870722,0.4052315323037393,0.1757613473379468,0.03816380330314302,0.1118991002674672
405,Ad copy 405 with scores P:0.73 T:0.93 U:0.41,0.7278454722250625,0.9318930311402812,0.4099903645792513,0.06246827569013426,0.16605187920913578
406,Ad copy 406 with scores P:0.97 T:0.60 U:0.32,0.9742170678974551,0.598049396720229,0.3194132279579145,0.0678806331648991,0.17948593868951243
407,Ad copy 407 with scores P:0.56 T:0.27 U:0.64,0.5579996740886617,0.26978009575288986,0.6405601035044941,0.053335116631879245,0.13418192142954086
408,Ad copy 408 with scores P:0.67 T:0.52 U:0.87,0.6673437654403536,0.5206907770953085,0.8740125360510694,0.0652960441585678,0.17754273706663448
409,Ad copy 409 with scores P:0.98 T:0.71 U:0.42,0.9798344583069981,0.7127407854047897,0.4172340510963738,0.07686010165376773,0.18999469880725037
410,Ad copy 410 with scores P:0.26 T:0.19 U:0.50,0.26493583698439716,0.18924675445291317,0.49756873882242214,0.048088677178710515,0.07952961072484618
411,Ad copy 411 with scores P:0.41 T:0.60 U:0.81,0.40577901160965557,0.6000856311088623,0.8125052711610838,0.05651719399815991,0.14900327071499075
412,Ad copy 412 with scores P:0.30 T:0.84 U:0.80,0.29854238590974347,0.8383870923993801,0.8035718820434848,0.05310848358971207,0.14214577284110677
413,Ad copy 413 with scores P:0.14 T:0.52 U:0.16,0.14323511493752805,0.5242136206112373,0.15664964130649872,0.03655062491941731,0.09057456065990395
414,Ad copy 414 with scores P:0.48 T:0.56 U:0.40,0.47635922098294814,0.5553784324619324,0.40434673488122297,0.049069921833967786,0.12005810162365907
415,Ad copy 415 with scores P:0.46 T:0.04 U:0.92,0.4639982051520608,0.04395711158888804,0.9241484453161507,0.046371521848683164,0.1364630363694484
416,Ad copy 416 with scores P:0.36 T:0.27 U:0.11,0.3611333176503616,0.2693085294123517,0.11180570224824349,0.038841522602230734,0.11333868951492171
417,Ad copy 417 with scores P:0.37 T:0.51 U:0.94,0.3735488269220153,0.5099009582202819,0.9406125592661332,0.05455689065112852,0.15240141072721058
418,Ad copy 418 with scores P:0.12 T:0.70 U:0.19,0.12217401191699684,0.6978921768984697,0.18771977754172542,0.040712358991133867,0.12052128776958025
419,Ad copy 419 with scores P:0.57 T:0.58 U:0.46,0.5739647349270732,0.582459117255763,0.4628592459417188,0.05275906436112162,0.14129997205807251
420,Ad copy 420 with scores P:0.89 T:0.83 U:0.32,0.8947418691628166,0.8284876206671137,0.31920907790154873,0.06335188982967593,0.19091492818638717
421,Ad copy 421 with scores P:0.66 T:0.09 U:0.25,0.6596479865513425,0.09114211055070853,0.24682418693635733,0.027732631065903342,0.12403846212166034
422,Ad copy 422 with scores P:0.34 T:0.14 U:0.89,0.3434153591953044,0.138636402958488,0.8936321205926393,0.038298002164276534,0.12441512461403881
423,Ad copy 423 with scores P:0.68 T:0.48 U:0.90,0.6817150276580073,0.48469827219649975,0.9000998621275604,0.05940830237630374,0.16492425779705458
424,Ad copy 424 with scores P:0.55 T:0.41 U:0.77,0.5520103557291244,0.40907047272276953,0.7704938153218212,0.05165896350403958,0.15032443886468583
425,Ad copy 425 with scores P:0.98 T:0.55 U:0.45,0.9775179796958305,0.5506587944252279,0.44505478805138354,0.06751887988517292,0.1958073474242399
426,Ad copy 426 with scores P:0.86 T:0.16 U:0.03,0.8592607118079033,0.1608606677600869,0.029493537490996147,0.043523404875333564,0.16074010737639804
427,Ad copy 427 with scores P:0.54 T:0.68 U:0.15,0.5392573830533177,0.6828810873574399,0.1461953114337302,0.043610941007072794,0.14466137970569262
428,Ad copy 428 with scores P:0.48 T:0.74 U:0.23,0.48066417602479405,0.7405933556683975,0.2326934496616031,0.047569222993549085,0.1629757607080375
429,Ad copy 429 with scores P:0.57 T:0.86 U:0.85,0.5735282086935996,0.8570017431138764,0.8457892509743408,0.06885062707902952,0.18259006772957287
430,Ad copy 430 with scores P:0.70 T:0.81 U:0.11,0.7014272753683218,0.8116455881491067,0.10654845340050412,0.05872752074906307,0.16497682641643382
431,Ad copy 431 with scores P:0.66 T:0.09 U:0.46,0.6570178299567729,0.09238223808672241,0.4609690864050827,0.05728184590427217,0.1412435303396651
432,Ad copy 432 with scores P:0.92 T:0.09 U:0.97,0.9209841991137206,0.08823249057719618,0.9742025992901395,0.055967539523268765,0.1466562794491429
433,Ad copy 433 with scores P:0.29 T:0.55 U:0.10,0.2911373853532476,0.5526035649379257,0.09733069655330706,0.04552504392127078,0.11241048705625985
434,Ad copy 434 with scores P:0.72 T:0.38 U:0.44,0.7157527332826622,0.38463083623166106,0.4436730678523957,0.05086509208271019,0.16701386460745687
435,Ad copy 435 with scores P:0.12 T:0.38 U:0.01,0.11651159163026792,0.38304731397394853,0.005197555177751223,0.02423145702328312,0.0885112650319188
436,Ad copy 436 with scores P:0.99 T:0.52 U:0.37,0.9880712817806155,0.5167774320445429,0.3741663370916066,0.0658240507597031,0.19562814469821552
437,Ad copy 437 with scores P:0.22 T:0.61 U:0.21,0.21860395197490823,0.6088550940349945,0.2069399782009076,0.04394007923634455,0.10213495532789853
438,Ad copy 438 with scores P:0.76 T:0.76 U:0.46,0.7555965463090724,0.7579256492126586,0.45939355225028866,0.05318444718004167,0.1812434046125422
439,Ad copy 439 with scores P:0.68 T:0.06 U:0.08,0.6810171592998141,0.06481559219756827,0.0787045639750854,0.036475309660292755,0.13213600499826375
440,Ad copy 440 with scores P:0.84 T:0.78 U:0.56,0.8421242735767115,0.7828822261913269,0.5569137435915341,0.07534373560608722,0.2182930030562275
441,Ad copy 441 with scores P:0.03 T:0.22 U:0.92,0.03337453266134993,0.22255628382557624,0.9203521273005112,0.03945012923729289,0.08303935684214989
442,Ad copy 442 with scores P:0.75 T:0.84 U:0.71,0.7493316797190656,0.843198578452326,0.7052436554805743,0.07252322239332873,0.19605211625782185
443,Ad copy 443 with scores P:0.64 T:0.45 U:0.41,0.6426896355202749,0.44882883705488474,0.4125518110812251,0.04833465764008518,0.15544059041069064
444,Ad copy 444 with scores P:0.05 T:0.65 U:0.08,0.04543725149398892,0.6493373695380917,0.08275883885083879,0.03091515711433583,0.09417214084967276
445,Ad copy 445 with scores P:0.63 T:0.75 U:0.56,0.6254390994363016,0.7474012429843484,0.5563982896441083,0.05850622597795799,0.1750540090954685
446,Ad copy 446 with scores P:0.10 T:0.62 U:0.16,0.09966850949045536,0.6161224422138802,0.15921168081144932,0.03991140493419172,0.08442410027340197
447,Ad copy 447 with scores P:0.70 T:0.69 U:0.33,0.6951987907290219,0.6932568563504131,0.32513609219275474,0.05801056898764727,0.1639170311549896
448,Ad copy 448 with scores P:1.00 T:0.10 U:0.78,0.9985768052183984,0.10098983607732892,0.7767285373927351,0.055838598657841125,0.17368070772528443
449,Ad copy 449 with scores P:0.98 T:0.85 U:0.33,0.9810852317737696,0.8536811022140612,0.3343838753600934,0.06837031507326442,0.19031468792435774
450,Ad copy 450 with scores P:0.77 T:0.24 U:0.41,0.7711089324103757,0.2417285051034147,0.41155611328048214,0.04193044710301026,0.14366490874639576
451,Ad copy 451 with scores P:0.63 T:0.46 U:0.09,0.6250477941882565,0.45582453490636976,0.09047724504858512,0.04124162847192481,0.1285252825277911
452,Ad copy 452 with scores P:0.51 T:0.52 U:0.17,0.5129950610877086,0.5150702048092893,0.17133450515437243,0.06039726253593148,0.11603736457129288
453,Ad copy 453 with scores P:0.82 T:0.55 U:0.47,0.8151165773802593,0.5467943365665471,0.4676003918894124,0.05672065732183135,0.1543861911431141
454,Ad copy 454 with scores P:0.42 T:0.03 U:0.13,0.42297129916362364,0.034790307566765044,0.13463908456909768,0.03690868601702964,0.08847913270873167
455,Ad copy 455 with scores P:0.46 T:0.70 U:0.22,0.4557169794742004,0.6956495934776603,0.2174154378065507,0.042157451622447564,0.1269245868574099
456,Ad copy 456 with scores P:0.38 T:0.23 U:0.95,0.37540700783387704,0.22563978962153508,0.9541672567559744,0.047151641119331886,0.1254267941919786
457,Ad copy 457 with scores P:0.32 T:0.06 U:0.01,0.3154524411395916,0.057142891450834066,0.008772059205516158,0.02706132088764504,0.07519386506637621
458,Ad copy 458 with scores P:0.18 T:0.86 U:0.98,0.17678120159368094,0.8591549986896695,0.9835519810023797,0.055290391315452984,0.1365129822313415
459,Ad copy 459 with scores P:0.88 T:0.17 U:0.89,0.8841127101815683,0.17015229169947665,0.8876808516482034,0.0553369441381357,0.1710529297170672
460,Ad copy 460 with scores P:0.50 T:0.83 U:0.77,0.49978040329630424,0.8258403281383591,0.7737178886950754,0.0661302465710267,0.1548628473954564
461,Ad copy 461 with scores P:0.86 T:0.53 U:0.53,0.86010737171383,0.5302444079970218,0.5261203232886726,0.061827267303696774,0.17168615232844295
462,Ad copy 462 with scores P:0.08 T:0.48 U:0.57,0.0755399094271556,0.4846791309049616,0.5698776909050589,0.03743355768089618,0.08917841468960608
463,Ad copy 463 with scores P:0.93 T:0.66 U:0.51,0.9276332850176712,0.6561649549085575,0.5092542991680862,0.06627398381249357,0.17838565271582615
464,Ad copy 464 with scores P:0.43 T:0.29 U:0.61,0.4270278721234779,0.2949266760740473,0.6148838638651878,0.042239257343194815,0.13465378361346353
465,Ad copy 465 with scores P:0.69 T:0.91 U:0.54,0.6858466488861411,0.9149396852553068,0.5353998562587153,0.055526254005953124,0.17544127336528328
466,Ad copy 466 with scores P:0.21 T:0.79 U:0.27,0.20537789479979174,0.7855379260610501,0.2673971616263344,0.03504169238976731,0.12269353440014034
467,Ad copy 467 with scores P:0.81 T:0.49 U:0.00,0.8060828876013234,0.4870879530681753,0.003235378579812598,0.05279008634359174,0.15521732496630186
468,Ad copy 468 with scores P:0.47 T:0.75 U:0.39,0.4661746522617197,0.748199830392618,0.3948805686635467,0.05698158419079055,0.14174024080163544
469,Ad copy 469 with scores P:0.71 T:0.11 U:0.07,0.710515630556497,0.1088264250836557,0.06636185797879346,0.04274589362933245,0.12766188020057243
470,Ad copy 470 with scores P:0.13 T:0.46 U:0.68,0.13416053450205334,0.4625225434909648,0.6786298603502414,0.04123123421989262,0.11055238018504905
471,Ad copy 471 with scores P:0.86 T:0.63 U:0.07,0.8628122308302164,0.6262658506560558,0.06948433884958949,0.05679864339350443,0.17087533826933876
472,Ad copy 472 with scores P:0.47 T:0.88 U:0.97,0.47109239778394596,0.8766224943354849,0.9721784371580261,0.06308643898969354,0.1644193717925576
473,Ad copy 473 with scores P:0.04 T:0.62 U:0.22,0.03821917838821187,0.6157783073226597,0.21786349065065924,0.034502479876009684,0.09303242272955696
474,Ad copy 474 with scores P:0.28 T:0.27 U:0.16,0.2800874305381599,0.27038385497369555,0.16102677721838832,0.036299628028906974,0.09359264191407284
475,Ad copy 475 with scores P:0.19 T:0.36 U:0.05,0.19238711031813438,0.3639670006055765,0.0507991408686419,0.028618969836399232,0.0892853423601446
476,Ad copy 476 with scores P:0.47 T:0.80 U:0.91,0.4748430060112949,0.8003888165506429,0.9077931762677937,0.05970720637969303,0.18497477151395547
477,Ad copy 477 with scores P:0.35 T:0.75 U:0.90,0.35360268108666437,0.7537979434038425,0.9026794418984138,0.061736697786036784,0.14861582469200965
478,Ad copy 478 with scores P:0.46 T:0.88 U:0.76,0.4571572366218585,0.8772315848275011,0.7643822984340346,0.05587266864311556,0.17117176200825274
479,Ad copy 479 with scores P:0.13 T:0.73 U:0.11,0.12818599351591964,0.7284470838298323,0.11221620478086691,0.04248588462328289,0.08441304347184961
480,Ad copy 480 with scores P:1.00 T:0.57 U:0.91,0.9990435436554957,0.5699421659974742,0.9145380623008031,0.07602231044042372,0.22101110286298806
481,Ad copy 481 with scores P:0.29 T:0.28 U:0.75,0.29417044169060125,0.2808995003201371,0.7541694538598488,0.04280441629392689,0.10969254567924293
482,Ad copy 482 with scores P:0.77 T:0.31 U:0.54,0.7724120120910043,0.30740754041729834,0.5369738446930744,0.05186452761176177,0.17695736084844071
483,Ad copy 483 with scores P:0.84 T:0.30 U:0.40,0.8381279814985759,0.29625532555486167,0.4046588249847739,0.05642161303309305,0.16752410072458718
484,Ad copy 484 with scores P:0.25 T:0.24 U:0.64,0.2476192658166536,0.24072735480258922,0.6415105687901363,0.03558368080885162,0.09942688923087269
485,Ad copy 485 with scores P:0.88 T:0.72 U:0.87,0.8836451733879146,0.7240776405709111,0.8658781759759816,0.06824841800500905,0.1976627991991447
486,Ad copy 486 with scores P:0.85 T:0.75 U:0.84,0.8535304113774836,0.7502859164416912,0.8382473190811492,0.07971916265632728,0.2144811852847401
487,Ad copy 487 with scores P:0.63 T:0.61 U:0.46,0.6276550605213514,0.6058398372095196,0.45769750419611754,0.051769626730833115,0.14194296005601326
488,Ad copy 488 with scores P:0.73 T:0.81 U:0.99,0.7317784660375214,0.8148171260335231,0.9887869898384797,0.07043724569981405,0.19928268065873744
489,Ad copy 489 with scores P:0.57 T:0.40 U:0.12,0.5678439060583186,0.4043354615550927,0.1202269075304001,0.04464244865517072,0.13437355061579168
490,Ad copy 490 with scores P:0.12 T:0.08 U:0.39,0.12276889365630583,0.0838895292755295,0.3920815029110236,0.03719960841214333,0.09037999561258872
491,Ad copy 491 with scores P:0.37 T:0.88 U:0.20,0.37085659346454347,0.8824250706235093,0.1974400803840164,0.0546109882973918,0.14002280191656014
492,Ad copy 492 with scores P:0.88 T:0.81 U:0.37,0.8840128550180952,0.8139765632538247,0.3658422684851804,0.065681131426006,0.19714945827587482
493,Ad copy 493 with scores P:0.08 T:0.30 U:0.89,0.0770967087910005,0.295053135067192,0.8918364866328747,0.048998341796044786,0.10525412371803568
494,Ad copy 494 with scores P:0.86 T:0.35 U:0.04,0.8574732768871957,0.34761615532835777,0.03651385384569561,0.05143371438458559,0.14233922184595893
495,Ad copy 495 with scores P:0.59 T:0.81 U:0.90,0.5901994235084943,0.8076676315462966,0.9006434222241146,0.06184285726353711,0.18038861798957778
496,Ad copy 496 with scores P:0.65 T:0.31 U:0.63,0.65083173944955,0.3118638857107915,0.6315904690179774,0.0565537639013983,0.14845296739395517
497,Ad copy 497 with scores P:0.45 T:0.52 U:0.34,0.452765787695921,0.5162845675958982,0.3390467845477234,0.05292897617013395,0.11085131454283717
498,Ad copy 498 with scores P:0.13 T:0.81 U:0.79,0.13065344149722824,0.8083124831407555,0.79316442526206,0.04833147470188943,0.13811279370421925
499,Ad copy 499 with scores P:0.17 T:0.61 U:0.38,0.17159038112397773,0.6076998911406488,0.3836885159369705,0.04308341130072395,0.1051007056144164
500,Ad copy 500 with scores P:0.19 T:0.57 U:0.03,0.1936328064821986,0.5671412143203302,0.03340306212402677,0.03778368755886801,0.10001814841984179
501,Ad copy 501 with scores P:0.20 T:0.20 U:0.92,0.19842862900212188,0.19653537593198556,0.9218099433738608,0.03720813292122065,0.09659061645317307
502,Ad copy 502 with scores P:0.28 T:0.12 U:0.53,0.2812001491463231,0.124697099637047,0.52899348104615,0.03033194868926055,0.08409515557394782
503,Ad copy 503 with scores P:0.44 T:0.53 U:0.03,0.43981295321329306,0.528012243748744,0.034344324503469026,0.042069199728401944,0.10943987831824031
504,Ad copy 504 with scores P:0.13 T:0.27 U:0.03,0.13305962316071485,0.27443280692325733,0.025090171798474392,0.03236292206830473,0.07139656915154505
505,Ad copy 505 with scores P:0.12 T:0.06 U:0.53,0.122327141486272,0.06208045271888685,0.526397828771411,0.035536403609203286,0.0796112623652865
506,Ad copy 506 with scores P:0.97 T:0.26 U:0.79,0.9673659060254458,0.26291595304139426,0.7921018589344548,0.06584919879875936,0.16249836285040128
507,Ad copy 507 with scores P:0.38 T:0.78 U:0.95,0.3764429482161987,0.7807996961735261,0.9518278425175061,0.05560967730421827,0.1778393240158921
508,Ad copy 508 with scores P:0.95 T:0.30 U:0.93,0.9475319814937403,0.30389676618235817,0.9346841272922336,0.0651770083032063,0.1962313085141579
509,Ad copy 509 with scores P:0.29 T:0.69 U:0.30,0.2906403790015898,0.6889466742294944,0.3039244291415487,0.03907241641066543,0.1361823545671822
510,Ad copy 510 with scores P:0.91 T:0.62 U:0.59,0.907325175262363,0.6153022572323501,0.5908684436075791,0.06335340914105393,0.18718535183273433
511,Ad copy 511 with scores P:0.76 T:0.11 U:1.00,0.7592929785990956,0.11412239230985854,0.9974509632837136,0.059557430506769815,0.17107094036454867
512,Ad copy 512 with scores P:0.56 T:0.87 U:0.46,0.5609268731735269,0.8724858190197077,0.4586524107287232,0.059501318779932394,0.15691242524967108
513,Ad copy 513 with scores P:0.64 T:0.19 U:0.76,0.6391695917412414,0.18829645356541136,0.7618465060642682,0.04908611747664571,0.13478145604458033
514,Ad copy 514 with scores P:0.59 T:0.82 U:0.24,0.5938008513657648,0.8192263136824786,0.23587160508885185,0.050983568850034904,0.15349184411539868
515,Ad copy 515 with scores P:0.24 T:0.64 U:0.05,0.24179061034348004,0.6439791396939688,0.04792419423368499,0.0534103765113932,0.10513040215074991
516,Ad copy 516 with scores P:0.91 T:0.63 U:0.01,0.9140515072112598,0.6262082722181311,0.007744815189339782,0.06095293710906815,0.16396786530299723
517,Ad copy 517 with scores P:0.70 T:0.95 U:0.12,0.7013691015154001,0.9457622034368629,0.11785520754119083,0.06624775363841172,0.17328104389063467
518,Ad copy 518 with scores P:0.53 T:0.85 U:0.78,0.5251486556759747,0.8494479451334778,0.7833045422660017,0.0671796617191483,0.1605411792296455
519,Ad copy 519 with scores P:0.40 T:0.21 U:0.52,0.40277366183988006,0.2056144157116977,0.5186588503427342,0.03855809879857391,0.12256119450375468
520,Ad copy 520 with scores P:0.51 T:0.88 U:0.30,0.5109810843669036,0.8798768083789367,0.30345553067587505,0.055999296033369346,0.16277263209738463
521,Ad copy 521 with scores P:0.69 T:0.94 U:0.72,0.6934151659652387,0.9353270948736606,0.7174349386871283,0.06823711971432336,0.18512680472952028
522,Ad copy 522 with scores P:0.51 T:0.97 U:0.16,0.5101481527560363,0.9704940493941373,0.16454129076574386,0.05393643752386516,0.1507262356314115
523,Ad copy 523 with scores P:0.09 T:0.16 U:0.86,0.0916960007795149,0.15843536529085178,0.8601057284505014,0.029295678917662715,0.09285779411611948
524,Ad copy 524 with scores P:0.74 T:0.82 U:0.64,0.739720076601522,0.8237269834890565,0.6415107033534126,0.07211703666716104,0.19190322925020095
525,Ad copy 525 with scores P:0.05 T:0.99 U:0.51,0.04590845570237578,0.9872796741660058,0.5121801809338052,0.04887809909931635,0.11953955489843172
526,Ad copy 526 with scores P:0.02 T:0.97 U:0.80,0.017451384139261172,0.9660727105631819,0.8027459452872424,0.04660462709744294,0.12326704490770139
527,Ad copy 527 with scores P:0.53 T:0.16 U:0.64,0.5343291703490392,0.16047562773866098,0.6361764657141015,0.045164473664403064,0.12992947012300493
528,Ad copy 528 with scores P:0.54 T:0.42 U:0.65,0.5398858940190191,0.4216614417066792,0.6459101402915012,0.04918683646473338,0.1533405900147264
529,Ad copy 529 with scores P:0.61 T:0.23 U:0.59,0.6093677815664368,0.23386724788814872,0.5913514251858235,0.049593660566440295,0.13631693153066546
530,Ad copy 530 with scores P:0.15 T:0.87 U:0.59,0.14517022460335238,0.8682810425018508,0.5910734181504663,0.04736980509772312,0.1339196227282636
531,Ad copy 531 with scores P:0.02 T:0.56 U:0.32,0.01679177833767609,0.5558649260644302,0.32189363621056455,0.04005652266509368,0.08887521482661828
532,Ad copy 532 with scores P:0.93 T:0.77 U:0.81,0.9280189431335107,0.770396229841063,0.8100956965002175,0.07716660429858735,0.23557993995429713
533,Ad copy 533 with scores P:0.28 T:0.68 U:0.84,0.2833339323661239,0.6835508889420765,0.8395912150690739,0.04340381144371776,0.1274990251581301
534,Ad copy 534 with scores P:0.44 T:0.95 U:0.30,0.44162655044393107,0.9502105207624445,0.3012423954039126,0.05370633002634072,0.15437587338440686
535,Ad copy 535 with scores P:0.57 T:0.37 U:0.42,0.5718423257869257,0.3729299231257306,0.41704772982355887,0.051741388332985166,0.13388677228887388
536,Ad copy 536 with scores P:0.31 T:0.70 U:0.53,0.309536232072938,0.7022917033553685,0.532747831959251,0.051716343101399255,0.1233515414388302
537,Ad copy 537 with scores P:0.10 T:0.80 U:0.78,0.09857767828655606,0.7988761832140279,0.7821414590298755,0.04937365246535685,0.11456499039409089
538,Ad copy 538 with scores P:0.49 T:0.30 U:0.46,0.4889958860946575,0.2953747994741762,0.4601341147540856,0.054675772059958015,0.12033760085343288
539,Ad copy 539 with scores P:0.71 T:0.45 U:0.29,0.7139137615211165,0.449543470798513,0.2855248523159867,0.04440110463242759,0.15516808413192573
540,Ad copy 540 with scores P:0.59 T:0.85 U:0.55,0.5905157371700068,0.8492278800172421,0.5530931707658455,0.07400770971139577,0.16624916256498246
541,Ad copy 541 with scores P:0.65 T:0.86 U:0.10,0.6547988118290712,0.8642473133191818,0.09926479010109113,0.06288547902710616,0.1586251337635741
542,Ad copy 542 with scores P:0.10 T:0.91 U:0.33,0.1031829294323362,0.9114305297187345,0.3326065443354933,0.050640022773299376,0.12141448944201341
543,Ad copy 543 with scores P:0.88 T:0.87 U:0.62,0.8765038609131909,0.865097681618401,0.6188761960958632,0.07286830222477292,0.20826027525788338
544,Ad copy 544 with scores P:0.84 T:0.10 U:0.60,0.8357489451186716,0.09891024025030926,0.6008930074441063,0.047526134359017085,0.1619507626778452
545,Ad copy 545 with scores P:0.79 T:0.77 U:0.36,0.790262651798329,0.7701817513934477,0.36032097993009593,0.05593152419891818,0.18209006008946482
546,Ad copy 546 with scores P:0.53 T:0.19 U:0.78,0.5291182942353241,0.19144024993995035,0.7837059407217797,0.04529745936248385,0.14055419634816502
547,Ad copy 547 with scores P:0.78 T:0.06 U:0.26,0.7759247806230662,0.0597798656981281,0.258487728363061,0.04673269636744091,0.12739575692266175
548,Ad copy 548 with scores P:0.56 T:0.98 U:0.46,0.5596140045816276,0.9827021349585214,0.45698291823263426,0.051101888382752945,0.1618286760125386
549,Ad copy 549 with scores P:0.90 T:0.11 U:0.32,0.8975584977438827,0.10596836708231039,0.322567435695427,0.051831969076514266,0.16179903142305954
550,Ad copy 550 with scores P:0.47 T:0.38 U:0.09,0.47472330430298704,0.383258238329781,0.09311274193101049,0.04629449594854646,0.11457525772559207
